V0,V1,pol
TRBFZEO128F425AFAA,SORXCLZ12A8C1345EE,0.0
TRBFZVG128F424770A,SOFXCRD12A8C13457E,0.0
TRBFZRA128F427030C,SOXZUND12A8C1333AA,0.0
TRBFZCS128F4244983,SOUIKBJ12A58A791A9,0.0
TRBFZTR12903D0255C,SOGQTJR12AC468D18E,0.0
TRBFZRF128F92DCD89,SOJAWRM12AB017C17B,0.0
TRBFZPR128F145EAB9,SOINYEU12A6D4F834F,0.0
TRBFGZZ128F426DE40,SOVIKHZ12A58A787E1,0.0
TRBFGFT12903CD2720,SOLQVOX12AB018BF56,0.0
TRBFGFF12903CF4183,SOBRVEP12AC468E74B,0.0
TRBFGDY128F933AB85,SOZSSUG12AB0183C6E,0.0
TRBFGDW128F4261FA6,SOALARU12A8C131632,0.0
TRBFGDX128F1452E74,SOIFMLF12A6D4F845B,0.0
TRBFTZS128F425EAAB,SOEPYCP12AF72A77E0,0.0
TRBFTHM12903CCC8FD,SOPSOHL12AB0185A0C,0.0
TRBFTJP128F426AC3F,SOJCSXO12A8C13A80B,0.0
TRBFTGO128F92CF831,SOAXNTS12A8C142187,0.0
TRBFTFY12903CEDB2F,SOMOUFN12AC4688186,0.0
TRBFTWM128F932535D,SORTPAX12AB018448A,0.0
TRBFKMN128F4286D1B,SOWMVSQ12A8C13E1DC,0.0
TRBFKNY128F92E0FF2,SOXZLHE12AAF3B5227,0.0
TRBFKNM128F425E89C,SOFQRCP12A8C13675B,0.0
TRBFKAT12903CA42E2,SOFHCUH12AB0183CA2,0.0
TRBFKOK128F42662E6,SOPJFDO12A8C139B94,0.0
TRBFKVH128F4262579,SOCXBQG12AF72A7CBD,0.0
TRBFKSL128F934AF61,SOHQDNH12AB01823A5,0.0
TRBFKON128F4296A52,SOMPKZM12A8C13F8B4,0.0
TRBFKHT128F427215E,SOIJCNT12A8C133677,0.0
TRBFQPI128F4280CDA,SONXJXB12A8C138151,0.0
TRBFQZS12903CC9965,SOGOYFU12AB018D9EF,0.0
TRBFQGP128F42948DA,SODGYDA12A8C140E96,0.0
TRBFQTF128F933EDCA,SOVMQSA12A58A789E3,0.0
TRBFQQY128F4249C56,SOYBTCQ12A8C1323B8,0.0
TRBFQOC128F9313B77,SOIWZKY12AB0183F0D,0.0
TRBFQHY128F4242356,SORFWYL12A8AE47846,0.0
TRBFQMK128F92FF85E,SOFRWTI12AB0184792,0.0
TRBFQII128F930D519,SOFVUDX12AB017E4BB,0.0
TRBFUTW128F93112E3,SOIWHMK12AB017D7E0,0.0
TRBFUUY128F426D21B,SOXJPKH12A8C134149,0.0
TRBFULU128F1486D18,SOBMAUD12A6D4F9181,0.0
TRBFUDB128F429C1B8,SOOUBMT12A8C13DB6D,0.0
TRBFUPZ128F145DB81,SOHVKVP12A6D4F827A,0.0
TRBFUSW128F92D0357,SOUXUOP12A8C14318F,0.0
TRBFURI128F1455498,SOLMCFH12A58A7FACE,0.0
TRBFUNY128C7196B7D,SOZGCTW12A6310E84F,0.0
TRBFUMI128F42B5731,SOUZIIN12AB017FB85,0.0
TRBFUXQ128F145B135,SOBUDOC12A6D4F8AC2,0.0
TRBFUPH128F426310A,SOWDXXY12A8C133818,0.0
TRBFVKF128F92C8724,SOAIWTO12A8C1419E7,0.0
TRBFVEM128F147508C,SOHLLRA12A6D4F7DBA,0.0
TRBFVTI12903CFD630,SOKFBEQ12AC960A01C,0.0
TRBFVZI128F147FCAF,SOBXWUS12A58A7DF5C,0.0
TRBFVAA128F423C356,SOCWAFA12A8AE48A78,0.0
TRBFVOP12903CF0DFA,SOILXAQ12AC4687421,0.0
TRBFVEP12903CF345D,SODFAUU12AC95F0330,0.0
TRBFVRE12903CC70CA,SOAIAWN12AB0187356,0.0
TRBFVZZ128F92FD7B5,SONDYJW12AB017FD61,0.0
TRBFVEP128F42621E3,SOYOTEG12A8C1388DB,0.0
TRBFVMO128F14537D3,SOWWSFI12A6D4F8B25,0.0
TRBFVDB128F423EA48,SOSFWSU12A8AE46BB9,0.0
TRBFVAS128F93576F0,SOUMIWY12AB0186040,0.0
TRBDCAH128EF362D31,SOSTXYN12A6D4F67D4,0.0
TRBDCPY128F424C367,SOGMRON12A8C136042,0.0
TRBDCRQ128F422C232,SOPJJKY12A6D4FAF9A,0.0
TRBDCAB128F92F7EE4,SOTOBYW12A8C1429DE,0.0
TRBDCPM128F9331795,SOYYJBH12AB01894DB,0.0
TRBDJUQ128F148C4A5,SOCEEIT12A6D4FA16A,0.0
TRBDJAE12903CAD5EC,SOVFVTK12AB0188BAE,0.0
TRBDJNF12903CE6967,SOYCSXH12AC3A4DF57,0.0
TRBDJNN12903D05054,SOEZZFV12AB0184D09,0.0
TRBDJGV12903D0139B,SOLLEZO12AC90756A5,0.0
TRBDJUT128F9352FB1,SONBWVW12AB0186FFB,-0.3125
TRBDJHF128EF35793D,SOZHMFN12A6D4F4B3D,0.0
TRBDJWO128F427218D,SOCEDDF12A8C13C33C,0.0
TRBDJWK128F92F355D,SOKXPCX12AB0181594,0.0
TRBDJNO128F9308DA0,SOBPLJZ12A8C13820B,0.0
TRBDJTR128F42A6A28,SOQUPDS12A8C13EAEB,0.0
TRBDIZG12903CD68A3,SOERDTL12AB018779E,0.0
TRBDITK128F931B9A7,SOGRKOS12AB0185A46,0.0
TRBDITJ128F145998C,SODXCLM12A6D4F7C97,0.0
TRBDIMX128F147A307,SOKWISB12A6D4F8861,0.0
TRBDILQ128F4286CC3,SOMBASS12A58A7B09E,0.0
TRBDIKL128F42649B0,SOSCRKV12A8C13BBBD,0.0
TRBDIPI128F4279185,SOXRDFA12A8C13AEC5,0.0
TRBDISR128F423E194,SODKOWW12A8C1325BB,0.0
TRBDIOP128EF35F99C,SOCOZKO12B0B8066E3,0.0
TRBDIBC12903CE95C2,SOTDEPN12AC3DF46DB,0.0
TRBDIEV128F426639A,SORMCUQ12A8C131EB9,0.0
TRBDIEV128F147097A,SOASCHQ12A6D4F9091,0.0
TRBDHZE12903CAACBF,SOEHEZS12AB018CB02,0.0
TRBDHQD128F421E9B0,SOELHYK12A6D4FD7A7,0.0
TRBDHSQ12903CDB3E8,SOEWLHT12AB0185559,0.0
TRBDHEO128F4268697,SOMUAIK12A8C135B40,0.0
TRBDHKL128F426BE45,SOKZTHA12A8C134830,0.0
TRBDHSQ128F933E21F,SODGBHB12AB01803BD,0.0
TRBDHZH128F932F55D,SOIAWUS12AB0187B0B,0.0
TRBDHUR128F423EC48,SOVOBMR12A8C133961,0.0
TRBDHDP128F422931B,SOCTRKD12A8AE47E96,0.0
TRBDHCG128F4267BB6,SOFIYEO12A8C13690A,0.0
TRBDHYG12903CE49CC,SOIKXBJ12AC3DF8048,0.0
TRBDHMR128F92F24C3,SOEMHMT12A58A7A778,0.0
TRBDHQV128F4229B78,SOKWYNS12A8AE47330,0.0
TRBDHUE128F9317991,SOJAFPW12AB0182E68,0.0
TRBDHUD128F934B032,SOKKFEH12AB01830F9,0.0
TRBDXOD128F422C47B,SOMUFQB12A81C22FA9,0.0
TRBDXLZ12903CC8988,SOAPOVV12AB018CFC8,0.0
TRBDXOG128F427031F,SOYEFZY12A8C1333DA,0.0
TRBDXVN128F42334DD,SOFNEXF12A8AE464D0,0.0
TRBDXIM128F427ABDA,SOGHXZH12A8C1388B9,0.0
TRBDXIX128F93256CB,SOFZBND12AB0182D9A,0.0
TRBDXKI128F9325211,SOFLVQE12AB017F886,0.0
TRBDXDO128F14A1CD1,SOHZXUO12A6D4FBD73,0.0
TRBDXQL128F424392E,SOHGGKC12A8C130BE4,0.0
TRBDOGK128F42372FD,SOOJUIE12A81C212C2,0.0
TRBDOFA128F427C09D,SOOSBQP12A8C1353B6,0.0
TRBDOVF128E0795641,SOBEVGM12A67ADBCA7,0.0
TRBDOGI128F4252243,SOHXCVP12A81C1FC64,0.00631224575676813
TRBDOAR128F42618B7,SOFBWHA12A8C13A6C8,0.0
TRBDOEI128F9329AE5,SOVMVHS12AB018126C,0.0
TRBDOEW128F1452A7B,SOHWVRC12A6D4F6DA6,0.0
TRBDOUZ128F9331438,SONVNHC12AB0186206,0.0
TRBDOPG128F425EA69,SOVRDDO12A8C137FDA,0.0
TRBDOQA12903CD9C2C,SOHWLNQ12AB017D858,0.0
TRBDOTZ128F422A961,SOPBDIT12A6D4FD5CC,0.0
TRBDODQ128F423A780,SOKZILC12A6D4FBC9D,0.0
TRBDOBL128F933B262,SORKBDW12AAF3B46A0,0.0
TRBDOXZ128F93420F3,SOHRSTQ12AB01811FB,0.0
TRBDOOA12903D06D87,SODFJJC12AC468C3F3,-0.07342774962632297
TRBDOMM12903CA0A9B,SOUHNOH12AB01889AF,0.0
TRBDOUZ128F427B43D,SOEKNNK12A8C13E9FE,0.0
TRBDMFL128F145F691,SOBCSFE12A6D4F814A,0.0
TRBDMWS128F423A021,SOXPJDT12A8C131F4D,0.0
TRBDMAU128F935960B,SOSQYQG12AB01835EA,0.0
TRBDMDS128F930B8F1,SOYUBHZ12A8C136E79,0.0
TRBDMVQ128F9327FBD,SOLAEYA12A58A7A5D6,0.0
TRBDMBY12903CE84AF,SOURJIW12AC3DF6AAE,0.0
TRBDMCC128F9358267,SOPZATK12A6D4FDDB0,0.0
TRBDMJK128F4221E31,SOLCICH12A58A7DB31,0.0
TRBDMWS12903D11F36,SOANUAV12AC468BA4F,0.0
TRBDMJP128F146E512,SOGHPTG12A6D4F97CF,0.0
TRBDMRW128F933A391,SOGOUPN12AB0186262,0.0
TRBDMIN128F147FCBB,SOYHHHT12A6D4F7F97,0.0
TRBDMNQ128F92DE877,SOQBZRD12A8C13AC89,0.0
TRBDMZP128F93499E4,SOXKKUV12AB01867F9,0.0
TRBDRCK128F92F738B,SOCZFXN12AB017D7AD,0.0
TRBDRCG12903CAEAEC,SOIVHVW12AB01849A1,0.0
TRBDROB128F93093CA,SOCCUQS12AB017DB87,0.0
TRBDRHL128F1474BBC,SOWYXUZ12A6D4FA2AC,0.0
TRBDRFM128F9301DAD,SOAZQTG12AB0183237,0.0
TRBDRIT128F42929A1,SOAMYXR12A8C13A8AF,0.0
TRBDRCA128F9321DD9,SOBRWML12AB017FB53,0.0
TRBDRBO128F9313A38,SOJAYZL12AB01817AF,0.0
TRBDREO128F427F114,SOAJFUR12A8C13C9CD,0.0
TRBDRSG128F92D2583,SONICOR12A8C141F52,0.0
TRBDRUE12903CD596D,SOSRAMK12AB018814F,0.0
TRBDRTN12903D021D9,SOOBDVS12AB0188EA4,0.0
TRBDRIR128F4241358,SONOKKL12A8AE496C3,0.0
TRBDRIN128F9308ABF,SOYJNHO12AB01856DC,0.0
TRBDRBR128F424D5B6,SOKFEUT12A6D4FC34C,0.0
TRBDYEF128F423DC43,SOHTWIB12A8AE46192,0.0
TRBDYFY128F93330AA,SOGZZEA12AB0182864,0.0
TRBDYAC128F4249498,SOTEGPD12A8C135FB7,0.0
TRBDYEJ128F9320633,SOZDDQG12AB018386C,0.0
TRBDYIC128F92F1D17,SOWAIUP12AB017F90A,0.0
TRBDYDF128F92DF9F2,SOZPOFB12AAF3B252D,0.0
TRBDYOL128F4278838,SOFFUNS12A8C13BDD1,0.0
TRBDYKO128F423829E,SOCWMGG12A8C1332B2,0.0
TRBDYIF128F4294F19,SOBLOGP12A8C13F779,0.0
TRBDYHX128F14ADE2B,SOJBYED12A6D4FBE81,0.0
TRBDYTE128F931F2F0,SOXHQKT12AB01847E8,0.0
TRBDYNW128F425E6BE,SOIXLCH12A8C139DA9,0.0
TRBDYYN128F92F383F,SOQLLXY12A8C1420C1,0.0
TRBDAVU128F423814A,SOPZYXX12A8C1316F8,0.0
TRBDAXF128F92F6565,SODNYAB12A8C145644,0.0
TRBDAID128F92E88C6,SOFCVXH12AB0184394,0.0
TRBDAYU128F9342A51,SORXJLK12A58A79C35,0.0
TRBDAQB12903CBF3AE,SOWTBWY12A582A2823,0.0
TRBDAVV128F426AA56,SOYLBYP12A8C13C62C,-0.05208333333333333
TRBDANT128E0782452,SOAPQSY12A6310E055,0.0
TRBDBVP128F428EA51,SOGNLAE12A8C13ADD9,0.0
TRBDBDS128F4263E48,SOAYDLO12A8C13A198,0.0
TRBDBKZ128F425D023,SOYWGDU12A8AE46879,0.0
TRBDBGX128F92F3BC9,SOCGIWH12A8AE4704F,0.0
TRBDBRX128F92F6E19,SOQHZTG12A58A79385,0.0
TRBDBVM128F427BCC9,SOJCVRV12AF729F1B6,0.0
TRBDBJY128F93257C3,SOIASWH12AB017F44C,0.0
TRBDBDU128F424A04C,SOXHTSO12A58A7CC5D,0.0
TRBDBXO128F42B3E45,SOWBQRV12A58A7B9A4,0.0
TRBDBJM128F1456D2D,SOMOWDB12AF72A8AE2,0.0
TRBDBUA128F42A0B01,SODNYXU12A8C13F1B3,0.0
TRBDBOI128E07817D7,SOOHOXD12A6310E8C6,0.0
TRBDBIU128E0791595,SOVHPUY12A67020A44,0.0
TRBDBWW128F426D386,SODNUSO12A8C13A9FE,0.0
TRBDNSH12903C924BF,SOWPJTG12AB01878C0,0.0
TRBDNNY128F147C34C,SOQIVUY12A6D4F8F74,0.0
TRBDNXF12903D07824,SOKUXBH12AAFF40902,0.0
TRBDNGV128F42895AE,SOAEGKR12A58A79091,0.0
TRBDNDQ128F42515E6,SOXDFKG12A8C1342B8,0.0
TRBDNQI128F42831EE,SOGLOFX12A8C13E454,0.0
TRBDNZI128F14A9065,SOUFIZZ12A6D4FB02B,0.0
TRBDNGV128EF3431B5,SOJPNCH12A67AE0E21,0.0
TRBDNNW12903CAFCE1,SOFBVDN12AB018BE6D,0.0
TRBDNDX128EF34C722,SOLUWXE12A6BD550CD,0.0
TRBDNIZ128E0781CCF,SONRPGH12A6310D895,0.0
TRBDNWG12903CC3873,SOLMLRP12AB01890AF,0.0
TRBDNDG128E0782EDC,SOHJHIQ12A6310E147,0.0
TRBDNHC128F933788E,SOGKNMB12AB0189683,0.0
TRBDNKA128F9306B3C,SOWLDPW12AB017ECA0,-0.3125
TRBDNDV12903CE9E28,SOZQQIZ12AC4687EAC,0.125
TRBDSLA128F4288246,SOZGBWV12A8C137BE5,0.0
TRBDSQE128E079325F,SOOHPYN12A67020C87,0.0
TRBDSWA128F92FE70A,SOCQWMC12A8C1429D1,0.0
TRBDSUH128F9312296,SOCLJZX12AB0182CA4,0.0
TRBDSXN128F4293DA9,SOFZXEV12A8C13A407,0.0
TRBDSPX12903CFA94C,SONIPXL12AC4688938,0.0
TRBDSGK128F92F2C59,SOJRTDB12CF582662D,0.0
TRBDSXV128F92F5B43,SORJHOX12A8AE48899,0.0
TRBDSQS128F930371C,SOBOJIH12AB0183BB3,0.0
TRBDSFP128E07937B9,SOUXANT12A6D4FB048,0.0
TRBDSNM128F930A19E,SOFZLZC12AB017BEDE,0.0
TRBDSDF12903CAF042,SOPHSDJ12AB018A970,0.0
TRBDSFL128F4281D0B,SOBVEIP12A8C13AB94,0.0
TRBDSPH12903CA2967,SODXQLP12AB01867F0,0.0
TRBDFRL12903CFD5A1,SOZIQXE12AC960D9A7,0.0
TRBDFUU128F92EF5BC,SONXFYD12AAA8C6D44,0.0
TRBDFJX128F92C2847,SORSIAC12A8C140BD9,0.0
TRBDFPV128F42A072C,SOEKTRQ12A8C13B7EA,0.0
TRBDFKG128F4263AAF,SOSJIMT12A8C137360,0.0
TRBDFLD128F92D076F,SOPSNHW12A8C141B9A,0.0
TRBDFWV128F93027EE,SOSLPVV12A8C1351F1,0.0
TRBDFOR128F4275E16,SOEHBKH12A8C139741,0.0
TRBDFMM128F42A63D0,SOYJAEP12A8C141230,0.0
TRBDFCT128F4285E05,SOHNQBZ12A8C13856A,0.0
TRBDFUH128F14AE5E1,SONLBRH12A6D4FBAEE,0.0
TRBDDTD12903CA7AA9,SOPOCMA12AB018B3A1,0.0
TRBDDMU128F9350474,SOQPTOJ12AB017DE93,0.0
TRBDDET12903CBD912,SOFLWFD12AB0189846,0.0
TRBDDTT128F4291192,SOIVVEW12A8C141277,0.0
TRBDDQF12903CB309A,SOBITKZ12CF582660A,0.0
TRBDDKF128F426BF7B,SONMNZJ12CF5F892EE,0.0
TRBDDCT12903CEF57E,SOSPPOJ12AC3DF99F7,0.0
TRBDDRB12903D133C5,SOSZDME12AF72AC84F,0.0
TRBDENB128F42B7798,SOZZIEB12A8C1427FD,0.0
TRBDEXK128F9338916,SOJTVHW12A8C142F98,0.0
TRBDETQ128F14B0CDD,SONXOVG12A6D4FC104,0.0
TRBDEMV12903CE48C6,SOJSYLO12AC3DF9B1B,0.0
TRBDEXM128F4291A7F,SOSSOBZ12AF72A294F,0.0
TRBDENV12903CC4FDA,SOUCHEP12AB01862BA,0.0
TRBDEKV128F426BDAF,SOEEWKM12A8C13B9FF,0.0
TRBDLDS128F429C171,SOAANKE12A8C13CF5C,0.0
TRBDLXL128F4239ED3,SORAACY12A8AE475D2,0.0
TRBDLIB128F9338167,SOYWVRO12AB018353B,0.0
TRBDLXE128F9310E95,SOFMBEN12AB0180769,0.0
TRBDLRT128F4296B2F,SOZASXE12A58A7F12B,0.0
TRBDLLL128F9331D6E,SOVAJWX12AB0181448,0.0
TRBDLAT128F92CB320,SOHEZWR12A8C14077F,0.0
TRBDPDV128F427A1E0,SOQBRHU12A8C13BCA0,0.0
TRBDPAO12903CACA04,SOVZFZI12AB018B2F0,0.0
TRBDPSN128F4283509,SOCXKTK12A8C13E6BA,0.0
TRBDPHY128F4218493,SOJPNVG12A6D4FACFC,0.0
TRBDPRV128F9306A7E,SOMBVRT12AB0181F49,0.0
TRBDPHP128F92C2AE1,SOLCUUR12A8C140084,0.0
TRBDPSO128F930C771,SOHOLRN12AB0179E6D,0.0
TRBDPDP128F92E58C9,SOQYEDW12A6D4F8D64,0.0
TRBDPAB12903C956A5,SOWRLAV12AB0188811,0.0
TRBDPOI128F42A9A72,SOZCWKW12A8C13C124,0.0
TRBDWDQ128F1455787,SOUEHCD12AB0188F80,0.0
TRBDWJW128F145B1C0,SOJBTHL12A6D4F7409,0.0
TRBDWTJ128F9358452,SOABFNB12AB0180FAA,0.0
TRBDWMK12903CED145,SOTBDLI12AC468A8AF,0.0
TRBDWND128F9310537,SOBUBQH12AB017DC39,-0.3125
TRBDWLE128F42B3112,SOBXWEZ12A8C141D7C,0.0
TRBDWXK128F930E6DD,SOBHFZM12AB0183A71,0.0
TRBDWCU128F4223233,SOCKRAI12A81C20385,0.0
TRBDWBW128F932C973,SOGCCFL12AB0185B8C,0.0
TRBDWRY128F427991E,SOQXGVE12CF5F86D20,0.0
TRBDWEU128F42660FF,SOJTILF12A8C134ED7,0.0
TRBDZPG128F9355D41,SOVKXYA12AB0188679,0.0
TRBDZES128F424080B,SOVCNIE12A8C133D51,0.0
TRBDZBH12903CE85E4,SOOHZIM12A67ADDB09,0.0
TRBDZSK128F92F8E05,SOYVJPV12AB0183576,0.0
TRBDZVP12903CC0089,SOXPCET12AB018D580,0.0
TRBDGQU128F146607A,SOFIHWY12A6D4F98F9,0.0
TRBDGXH128F92E1661,SOXPJYV12A8C146554,0.0
TRBDGOB12903CD8CB9,SOEUZKU12AB018A2B2,0.0
TRBDGRE128F92EF768,SOKVWEM12AAA8C8691,0.0
TRBDGEW128F93333E0,SOWDLGO12AB0182434,0.0
TRBDGNU128E078A4AF,SOXWGYN12A6702067A,0.0
TRBDGLL128F9343CD1,SOHBVHN12AB0180BA7,0.0
TRBDGRO12903CADCF8,SOUJKIR12AB0186E43,0.0
TRBDGOX128F428E2B9,SOPAPHW12A8C13C373,0.0
TRBDGSN128F4233EB8,SOLBKHE12A8AE47FBF,0.0
TRBDGMJ12903CCF69D,SONUSTR12AB0186544,0.0
TRBDGRU128F934D684,SOMQIKW12AB018595D,-0.030130853994490364
TRBDGMD128F92DA76F,SOKHLKW12AAF3B572C,0.0
TRBDTZX128F92DFA66,SONTXFB12A8C145C15,0.0
TRBDTFI12903CFC3F1,SOLVPVO12A58A7B5F4,0.0
TRBDTNY128F9327A10,SOAUMHT12AB01839D0,0.0
TRBDTEG128F4265CC9,SOUQJMW12A8C134DF4,0.0
TRBDTXD12903CE7192,SOBVMGA12AB018B0C5,0.0
TRBDTWR128F149E9B7,SONSUTY12A6D4FA57D,0.0
TRBDTGV128F934BD84,SOBPIUW12AB01818FB,0.0
TRBDKBK128EF353211,SOAKNYW12A6D4F5FE4,-0.030130853994490364
TRBDKRV128F930C16C,SOKXOYB12AB0182EEC,0.0
TRBDKQI128F1465028,SOESTLI12A6D4F6E53,0.0
TRBDKBF128F92C7680,SODZXCH12A8C140833,0.041666666666666664
TRBDKFP128F4243502,SOUDJIG12A6D4FD426,0.0
TRBDKVO128F4225656,SODZKJX12A81C22F9D,0.0
TRBDKOV128F4290943,SOEYFZV12A8C13C4A7,0.0
TRBDKQX12903CAE132,SOEWZBO12AB0187F4D,0.0
TRBDQAX12903CFD642,SOABNGV12AC960A047,0.0
TRBDQYQ128F93214CB,SOHBCCE12AB0183009,0.0
TRBDQHA128F426EB28,SOOPWJR12A8C139502,0.0
TRBDQLL128E078B757,SOFGXIF12A670215E4,0.0
TRBDQIR12903CF0C9C,SODOBSS12AC9072A5E,0.0
TRBDQUL128F14933F1,SOUKZLZ12A6D4F869D,0.0
TRBDQUF128F42AE54C,SOBBFWL12A8C140087,0.0
TRBDQVN128F425CF6D,SOSBJFI12A58A791C9,0.0
TRBDUSM128F9339A13,SOPVVJD12A58A7CA8D,0.0
TRBDUAZ128F92D718A,SOPAWON12AAF3B2D3F,0.0
TRBDUXD128F148328A,SOJZBCP12A67ADA093,0.0
TRBDUXF128F4232689,SORTJEP12A58A7B7EA,0.0
TRBDUKK128F4241E90,SOGACRX12A8AE48009,-0.625
TRBDUMD128F9327534,SOPDRUR12AB0182EC1,0.0
TRBDUAQ128F427154D,SOYDOBA12A8C1384F9,0.0
TRBDUPX128F932C89B,SOFVBVJ12A8C1404EB,0.0
TRBDUUD128F930723F,SOKPQJW12A58A777CA,0.0
TRBDUWE128EF3583EA,SOYJMPE12A6D4F4BB6,0.0
TRBDUYE12903CB246F,SOHGILP12A8C132080,0.0
TRBDVTP12903CD152B,SOVURGF12AB01885E1,0.0
TRBDVZL128F92F579F,SOGBXYT12A8C1443DB,0.0
TRBDVFB128F9339FCC,SODYGKH12AB0181F88,0.0
TRBDVCW128F427C875,SOTIBYV12A8C135CF7,0.0
TRBDVJF128E078894B,SOOQDTX12A6701F09A,0.0
TRBDVVN128F4285CC6,SOOLDQM12A8C1405AB,0.0
TRBDVBK128F4263798,SOZQVRR12A8C1353A2,0.0
TRBDVPR128F9313EF3,SOBPMUL12AB0180FF4,0.0
TRBDVWE128F92F930A,SOUDOMR12AB017F3DC,0.0
TRBDVLN128E078C6FB,SOYDZAD12A67020BDB,0.0
TRBDVVT128F4279D11,SOKJUBL12A8C13760D,0.0
TRBECNW128F426BE82,SONOBCB12A8C1397B9,0.0
TRBECBY128F148B6F3,SOSBDCE12A6D4FA0B6,0.0
TRBECVD128F92F9E21,SONLCEB12A8C144355,0.0
TRBECBM128F426AA34,SOBNMQD12A8C134323,0.0
TRBECIP128F42515B1,SOXWMCM12A81C219D4,0.0
TRBECAL128F4270F27,SOZZFUI12A8C133D6D,0.0
TRBECST12903CDC40B,SOFDLKQ12AB018601E,0.0
TRBECUJ128F14B0BA7,SOLFWDJ12A6D4F9CEB,0.0
TRBECKU128F428B08A,SOBPVNW12A8C135CB5,0.0
TRBECDN128F4225717,SOPHTXQ12A6D4FCE59,0.0
TRBECNX128F92FA80F,SOXXWCR12A58A7D4FA,0.0
TRBECMV128F427614B,SOHJFQF12A58A77855,0.0
TRBECRX128F423B50B,SONBQII12A8AE46C07,0.0
TRBECGH12903CC2304,SORXHUD12AB0186030,0.0
TRBEJDZ128F92D02F8,SOYUAZX12A8C144E42,0.0
TRBEJVP128F429D21B,SODLIMH12A8C141988,0.0
TRBEJFD128F93222D8,SOWMEYR12AB0182279,0.0
TRBEJHM12903CBE801,SOLDPSA12AB018DA62,0.0
TRBEJHQ128F421EFD2,SOAOJKH12A6D4FBDC4,0.0
TRBEJCS128F4249EA2,SOGPBPK12A8C134ECD,0.0
TRBEJYW128F93018AF,SOZBUGT12AAF3B51FF,0.0
TRBEJKS128F426D823,SOKJZNJ12A8C13294B,0.0
TRBEJKW128F92FCEED,SOGHPNQ12AB017E3E2,0.0
TRBEISL128F931B107,SOAZWHG12AB01861BA,0.0
TRBEIKK128F14628D6,SOMFBRG12A6D4F9014,0.0
TRBEIAM12903CF4476,SOJTZQO12AC960DB2A,0.0
TRBEIBI12903CBD2B6,SOLXZLR12AB018459D,0.0
TRBEISX128F9322F51,SOEXCSV12A8C13D4EE,0.0
TRBEIRT128F42A6680,SOFEETM12A8C13D151,0.0
TRBEIKX12903CCAAE5,SOFEIMT12AB0186BE2,0.0
TRBEIVC128F9320E95,SORXSAJ12A6D4F92BA,0.0
TRBEIYU128F92E88A9,SOJEUFH12A8C1360BB,0.0
TRBEIBI12903CC4C7B,SOHYYEY12AB0185DAD,0.0
TRBEHHL128F92E90F5,SOVZRSW12A8C141AFC,0.0
TRBEHAS128F933A549,SOGAOHJ12AB018660F,0.0
TRBEHBS128F4233471,SOQOPZX12A58A7E761,0.0
TRBEHVM128F93506BD,SONDSXU12AB0182E33,0.0
TRBEHTC128F42150EB,SOCHFNU12A6D4FAE15,0.0
TRBEHGH128E078DEDE,SOSFTJL12A6701DEAD,0.0
TRBEHFA128F145B3DA,SOGFWQD12A6D4F6811,0.0
TRBEHDI128F930D7C2,SOTJWZO12AB0185329,0.0
TRBEHHY12903CF3AE8,SOYYIGJ12AC90756DE,0.0
TRBEHEY128F92C2852,SOQNKLO12A8C13EDA9,0.0
TRBEHNT128E0792546,SOUMDHA12A6701DEB7,0.0
TRBEHKV128F92F93DF,SORTGDS12A8C143188,0.0
TRBEXIO128F9300E56,SOYZYNK12AB01807C4,0.0
TRBEXRS128F4269FAA,SODEDSI12A8C13225F,0.0
TRBEXNJ128F92F6DD6,SOAZNGE12AB0182F30,0.0
TRBEXHF128F4266092,SOZPIUC12A8C13630F,0.0
TRBEXJN128F42B18D6,SOTEVNM12A8C141858,0.0
TRBEXRY128F14661D0,SOUWLEZ12A6D4F499A,0.0
TRBEXUF128F92DF175,SOWZGGJ12AAF3B583F,0.0
TRBEXHU128F93390C5,SOZUAYO12AB0185072,0.0
TRBEXPZ128F42302F2,SODTYSA12A8AE46D74,0.0
TRBEOUT12903CD5981,SOCQVFV12AB01859A2,0.0
TRBEORW128F42A3A56,SOREVMS12A58A7B236,0.0
TRBEOUP12903CF652E,SOWPPAT12AB017F666,0.0
TRBEOYQ128F42955C3,SOMDNTQ12A8C13D5FD,0.0
TRBEORE128F92E8476,SOPFVNF12AB017F32E,0.0
TRBEOMZ12903CBCD33,SOACJHA12A58A7C346,0.0
TRBEOOD128E0795C84,SOUFBXS12A67ADD453,0.0
TRBEONX128E0788D2B,SOHTDBY12A67020981,0.0
TRBEOSC128F426AB23,SOHQAKK12A8C131323,0.0
TRBEONB128EF3405E6,SOMSOXH12A67ADD011,0.0
TRBEODT128F424AE26,SOIOCPL12A58A800EC,0.0
TRBEOCF128F426BFDC,SORLXTP12A8C133DDB,0.0
TRBEOIU128F4296D36,SOFJAJB12A8C139F14,0.0
TRBEMTB128F14ACBDF,SOGYYUL12A6D4FB2CB,0.0
TRBEMMZ128F145C514,SOOCKWU12A6D4F7B43,0.0
TRBEMRD128F426DEC7,SOPTWGO12A8C137B0D,0.0
TRBEMTF128F42660CA,SOMWENG12A8C132D82,0.0
TRBEMAH128F424215B,SOVONGN12A58A791F9,0.0
TRBEMDL128F424ABD6,SOUCZWJ12A8C1349FB,0.0
TRBEMJC128F14A6E0D,SOVNHAU12A6D4F79F5,0.0
